"Cst_Cnt","Depth_zone","mean_ChlorA","mean_NO2uM","mean_NO3uM","mean_O2ml_L","mean_O2Sat","mean_Phaeop","mean_PO4uM","mean_Salnty","mean_SiO3uM","mean_T_degC","Bottom_D","Distance","Lat_Dec","Lon_Dec","IntChl","Year","Quarter","Water_density_class","Dist_cat"
34264,"Very shallow",1.61666666666667,0.218,7.44833333333333,5.19766666666667,89.135,0.328833333333333,0.826666666666667,33.5437142857143,8.18666666666667,14.1781428571429,25,-0.68,34.47288,-120.49328,32.2,2016,3,"Light","Oceánica"
34265,"Very shallow",1.4366,0.2474,9.378,4.9386,83.388,0.259,0.954,33.51925,9.362,13.3573333333333,71,-2.617,34.45418,-120.5261,46.4,2016,3,"Light","Oceánica"
34265,"Shallow",0.4888,0.2516,16.094,3.915,63.742,0.251,1.392,33.55356,15.006,11.6966,71,-2.617,34.45418,-120.5261,46.4,2016,3,"Intermediate","Oceánica"
34266,"Very shallow",1.633,0.189428571428571,10.8257142857143,4.91071428571429,82.3314285714286,0.549428571428571,1.06142857142857,33.5447625,10.7685714285714,13.12275,833,-18.799,34.31823,-120.80917,51.7,2016,3,"Intermediate","Oceánica"
34266,"Shallow",0.423875,0.1585,19.51625,3.31325,53.10625,0.286375,1.645,33.6430375,18.82625,10.83475,833,-18.799,34.31823,-120.80917,51.7,2016,3,"Intermediate","Oceánica"
34266,"Intermediate",0.0246,0.0762,24.392,2.514,39.322,0.1318,2.02,33.84246,26.12,9.8056,833,-18.799,34.31823,-120.80917,51.7,2016,3,"Intermediate","Oceánica"
34266,"Deep",0.00983333333333333,0.0156875,31.110625,1.3181875,20.174375,0.0826666666666667,2.539375,34.15034375,45.579375,8.3040625,833,-18.799,34.31823,-120.80917,51.7,2016,3,"Intermediate","Oceánica"
34267,"Very shallow",2.60075,0.16775,3.1025,5.87525,102.165,0.92,0.5675,33.57774,5.7925,14.8926,2249,-38.657,34.15168,-121.1552,110.7,2016,3,"Light","Oceánica"
34267,"Shallow",1.3104,0.2772,10.14,4.669,78.192,0.2514,1.114,33.5851,10.466,12.7492,2249,-38.657,34.15168,-121.1552,110.7,2016,3,"Light","Oceánica"
34267,"Intermediate",0.0722,0.1032,23.814,2.8468,44.45,0.174,1.888,33.75418,23.804,9.74,2249,-38.657,34.15168,-121.1552,110.7,2016,3,"Intermediate","Oceánica"
34267,"Deep",0.067,0.0256875,33.334375,1.364,20.620625,0.132666666666667,2.521875,34.1130625,49.57125,7.6555,2249,-38.657,34.15168,-121.1552,110.7,2016,3,"Intermediate","Oceánica"
34268,"Very shallow",0.149,0.0066,0.008,5.7108,101.97,0.057,0.432,32.9250166666667,1.258,16.417,3627,-78.32,33.81992,-121.84482,31.1,2016,3,"Light","Transición"
34268,"Shallow",0.282,0.02775,0.1375,5.842,101.86,0.146,0.3425,32.9441,1.79,15.2405,3627,-78.32,33.81992,-121.84482,31.1,2016,3,"Light","Transición"
34268,"Intermediate",0.2564,0.2732,9.248,5.075,82.946,0.149,0.942,33.204,7.616,11.8504,3627,-78.32,33.81992,-121.84482,31.1,2016,3,"Light","Transición"
34268,"Deep",0.0125,0.015125,31.24875,2.0116875,30.45625,0.046,2.34875,33.98095625,45.9225,7.662875,3627,-78.32,33.81992,-121.84482,31.1,2016,3,"Intermediate","Transición"
34269,"Very shallow",0.114142857142857,0.00671428571428571,0.0385714285714286,5.63342857142857,101.571428571429,0.0275714285714286,0.274285714285714,32.8918,1.38857142857143,16.923125,4007,-118.211,33.48158,-122.5323,29.6,2016,3,"Light","Transición"
34269,"Shallow",0.170833333333333,0.00333333333333333,0,5.7195,102.216666666667,0.059,0.268333333333333,32.9150666666667,1.11666666666667,16.4806666666667,4007,-118.211,33.48158,-122.5323,29.6,2016,3,"Light","Transición"
34269,"Intermediate",0.316,0.1665,0.58,5.8266,98.52,0.2178,0.365,32.9413166666667,2.125,13.5938333333333,4007,-118.211,33.48158,-122.5323,29.6,2016,3,"Light","Transición"
34269,"Deep",0.0531666666666667,0.0169375,28.865625,2.3549375,36.1875,0.0893333333333333,2.196875,33.87399375,41.891875,8.0553125,4007,-118.211,33.48158,-122.5323,29.6,2016,3,"Intermediate","Transición"
34270,"Very shallow",0.1108,0.0106,0.04,5.6162,101.62,0.0304,0.264,32.9479,1.244,17.0866,4203,-157.641,33.15467,-123.21463,23.9,2016,3,"Light","Transición"
34270,"Shallow",0.12975,0.0025,0,5.684,102.205,0.04275,0.265,32.93935,0.9075,16.78425,4203,-157.641,33.15467,-123.21463,23.9,2016,3,"Light","Transición"
34270,"Intermediate",0.277833333333333,0.112333333333333,5.35666666666667,5.35316666666667,89.14,0.213666666666667,0.67,33.1268333333333,5.30833333333333,12.7665,4203,-157.641,33.15467,-123.21463,23.9,2016,3,"Light","Transición"
34270,"Deep",0.0191666666666667,0.006625,29.849375,2.319,35.225625,0.0453333333333333,2.24125,33.9205875,42.90625,7.7866875,4203,-157.641,33.15467,-123.21463,23.9,2016,3,"Intermediate","Transición"
34271,"Very shallow",0.0764,0.0016,0,5.5262,101.178,0.0214,0.274,32.9741833333333,1.598,17.6856666666667,4348,-197.518,32.82432,-123.90223,27.5,2016,3,"Light","Transición"
34271,"Shallow",0.0806,0,0,5.5418,101.382,0.0214,0.264,32.96982,1.534,17.6522,4348,-197.518,32.82432,-123.90223,27.5,2016,3,"Light","Transición"
34271,"Intermediate",0.354333333333333,0.0406666666666667,5.11,5.34933333333333,89.8233333333333,0.230333333333333,0.673333333333333,33.1383166666667,5.7,13.1925,4348,-197.518,32.82432,-123.90223,27.5,2016,3,"Light","Transición"
34271,"Deep",0.0281666666666667,0.00375,29.10125,2.5129375,38.18375,0.0495,2.155625,33.91350625,42.1725,7.7765,4348,-197.518,32.82432,-123.90223,27.5,2016,3,"Intermediate","Transición"
34272,"Very shallow",1.6196,0.0716,0.74,6.0422,110.642,0.396,0.28,33.5261,2.43,17.3884,37,-1.369,34.39652,-119.80107,51.1,2016,3,"Light","Oceánica"
34272,"Shallow",1.747,0.4595,6.795,4.783,80.615,0.666,0.88,33.46,8.685,13.3655,37,-1.369,34.39652,-119.80107,51.1,2016,3,"Light","Oceánica"
34273,"Very shallow",1.40471428571429,0.0474285714285714,1.01428571428571,5.93028571428571,108.26,0.485571428571429,0.287142857142857,33.5539571428571,1.71285714285714,17.2707142857143,576,-14.596,34.27603,-120.0289,46.4,2016,3,"Light","Oceánica"
34273,"Shallow",0.418333333333333,0.142333333333333,14.515,4.07483333333333,66.5366666666667,0.3495,1.30166666666667,33.5321666666667,13.5133333333333,11.7626666666667,576,-14.596,34.27603,-120.0289,46.4,2016,3,"Intermediate","Oceánica"
34273,"Intermediate",0.0426666666666667,0.0886666666666667,23.835,2.68766666666667,42.0866666666667,0.24,1.92333333333333,33.7828833333333,24.9366666666667,9.8735,576,-14.596,34.27603,-120.0289,46.4,2016,3,"Intermediate","Oceánica"
34273,"Deep",0.0158333333333333,0.0139444444444444,30.2316666666667,1.01844444444444,15.6505555555556,0.1075,2.72555555555556,34.1515444444444,55.7933333333333,8.06444444444444,576,-14.596,34.27603,-120.0289,46.4,2016,3,"Intermediate","Oceánica"
34274,"Very shallow",2.384,0.04775,0,6.12475,114.65,0.6705,0.2075,33.54306,2.2125,18.4206,14,-0.786,34.26608,-119.32272,23.9,2016,3,"Light","Oceánica"
34275,"Very shallow",0.799,0.123,3.24166666666667,5.3405,98.435,0.263,0.453333333333333,33.5416,3.67,17.6211428571429,31,-5.785,34.22678,-119.4118,21,2016,3,"Light","Oceánica"
34275,"Shallow",0.685,0.45,12.66,4.159,68.52,0.515,1.23,33.4625,11.45,12.319,31,-5.785,34.22678,-119.4118,21,2016,3,"Intermediate","Oceánica"
34276,"Very shallow",2.2404,0.0096,0.052,5.8508,109.618,0.3178,0.226,33.5691166666667,1.648,18.7326666666667,132,-11.648,34.18163,-119.5166,91.6,2016,3,"Light","Oceánica"
34276,"Shallow",1.1904,0.0878,11.34,4.4638,75.502,0.3308,1.056,33.49692,10.466,13.039,132,-11.648,34.18163,-119.5166,91.6,2016,3,"Light","Oceánica"
34276,"Intermediate",0.049,0.0142,22.316,2.9794,46.842,0.1382,1.764,33.71504,22.076,10.0504,132,-11.648,34.18163,-119.5166,91.6,2016,3,"Intermediate","Oceánica"
34276,"Deep",0.011,0,25.02,2.56,39.81,0.091,1.96,33.8912,27.01,9.539,132,-11.648,34.18163,-119.5166,91.6,2016,3,"Intermediate","Oceánica"
34277,"Very shallow",1.14975,0.06375,2.1075,5.69475,102.3225,0.495,0.4425,33.52388,3.805,16.2746,91,-47.485,33.88392,-120.14147,53.6,2016,3,"Light","Oceánica"
34277,"Shallow",0.377,0.10175,17.885,3.55625,57.2125,0.29875,1.4875,33.590075,16.735,11.139,91,-47.485,33.88392,-120.14147,53.6,2016,3,"Intermediate","Oceánica"
34277,"Intermediate",0.265,0.093,20.205,3.2515,51.67,0.2445,1.66,33.6756,20.24,10.5785,91,-47.485,33.88392,-120.14147,53.6,2016,3,"Intermediate","Oceánica"
34278,"Very shallow",2.252,0.108571428571429,4.35857142857143,5.40114285714286,96.1814285714286,0.259714285714286,0.625714285714286,33.5622,5.86285714285714,16.04675,958,-63.515,33.73948,-120.41233,85.2,2016,3,"Light","Transición"
34278,"Shallow",1.02328571428571,0.167428571428571,13.3928571428571,4.113,69.8828571428571,0.211571428571429,1.18428571428571,33.6548428571429,13.93,13.117,958,-63.515,33.73948,-120.41233,85.2,2016,3,"Light","Transición"
34278,"Intermediate",0.0316,0.0474,26.392,2.2006,34.158,0.0848,2.076,33.96806,29.868,9.4186,958,-63.515,33.73948,-120.41233,85.2,2016,3,"Intermediate","Transición"
34278,"Deep",0.0275,0.018875,32.61375,1.046,15.9,0.102,2.61375,34.206275,48.894375,8.0759375,958,-63.515,33.73948,-120.41233,85.2,2016,3,"Dense","Transición"
34279,"Very shallow",1.7995,0.08175,1.655,5.627,101.605,0.32875,0.4075,33.59406,3.6475,16.7854,1342,-82.993,33.5786,-120.75112,74.7,2016,3,"Light","Transición"
34279,"Shallow",0.61825,0.28225,14.9375,3.85475,63.97,0.237,1.3325,33.637675,14.815,12.28775,1342,-82.993,33.5786,-120.75112,74.7,2016,3,"Light","Transición"
34279,"Intermediate",0.046,0.0838,24.818,2.4588,38.482,0.1224,1.976,33.86756,26.258,9.805,1342,-82.993,33.5786,-120.75112,74.7,2016,3,"Intermediate","Transición"
34279,"Deep",0.0405,0.0203125,33.775625,1.1813125,17.814375,0.1065,2.621875,34.16326875,52.05375,7.5804375,1342,-82.993,33.5786,-120.75112,74.7,2016,3,"Intermediate","Transición"
34280,"Very shallow",0.50475,0.0315,0.1925,5.843,103.1925,0.17325,0.3175,33.2820666666667,1.125,15.772,3894,-122.932,33.24952,-121.44437,31.4,2016,3,"Light","Transición"
34280,"Shallow",0.4252,0.3484,5.17,5.3148,90.41,0.2014,0.69,33.3396,4.81,13.7408,3894,-122.932,33.24952,-121.44437,31.4,2016,3,"Light","Transición"
34280,"Intermediate",0.0423333333333333,0.0536666666666667,20.5333333333333,3.60666666666667,56.49,0.0806666666666667,1.61,33.5880833333333,19.5816666666667,9.9055,3894,-122.932,33.24952,-121.44437,31.4,2016,3,"Intermediate","Transición"
34280,"Deep",0.0108333333333333,0.0071875,32.911875,1.5845625,23.903125,0.0615,2.499375,34.0812,49.291875,7.520375,3894,-122.932,33.24952,-121.44437,31.4,2016,3,"Intermediate","Transición"
34281,"Very shallow",0.448,0.0424,0.27,5.8508,103.786,0.1028,0.318,33.1414166666667,1.144,16.021,4167,-162.953,32.91213,-122.13097,43.9,2016,3,"Light","Transición"
34281,"Shallow",0.622666666666667,0.221166666666667,2.45666666666667,5.83666666666667,99.45,0.271166666666667,0.511666666666667,33.2043833333333,1.94333333333333,14.0068333333333,4167,-162.953,32.91213,-122.13097,43.9,2016,3,"Light","Transición"
34281,"Intermediate",0.1562,0.2164,11.348,4.765,76.65,0.1286,1.058,33.33444,9.906,11.1678,4167,-162.953,32.91213,-122.13097,43.9,2016,3,"Intermediate","Transición"
34281,"Deep",0.0121666666666667,0.0171333333333333,30.67,1.9675625,29.69375,0.0481666666666667,2.31533333333333,33.9978375,44.818,7.5733125,4167,-162.953,32.91213,-122.13097,43.9,2016,3,"Intermediate","Transición"
34282,"Very shallow",0.1165,0.00933333333333333,0,5.669,101.556666666667,0.0325,0.253333333333333,32.89025,0.878333333333333,16.596375,4247,-202.942,32.57827,-122.81668,32.6,2016,3,"Light","Costera"
34282,"Shallow",0.3872,0.012,0,5.81157142857143,102.56,0.1586,0.283333333333333,32.990375,0.583333333333333,15.75325,4247,-202.942,32.57827,-122.81668,32.6,2016,3,"Light","Costera"
34282,"Intermediate",0.237333333333333,0.133666666666667,5.49666666666667,5.37483333333333,89.3816666666667,0.179666666666667,0.676666666666667,33.1245833333333,5.18,12.7503333333333,4247,-202.942,32.57827,-122.81668,32.6,2016,3,"Light","Costera"
34282,"Deep",0.0205,0.014625,29.171875,1.9701875,30.258125,0.0568333333333333,2.294375,33.99159375,41.919375,8.216,4247,-202.942,32.57827,-122.81668,32.6,2016,3,"Intermediate","Costera"
34283,"Very shallow",0.07825,0,0,5.54175,101.2775,0.01775,0.2875,32.96668,1.3925,17.5936,4190,-242.491,32.24457,-123.48977,23,2016,3,"Light","Costera"
34283,"Shallow",0.0935,0,0,5.56925,101.55,0.0235,0.26,32.977725,1.295,17.481,4190,-242.491,32.24457,-123.48977,23,2016,3,"Light","Costera"
34283,"Intermediate",0.2126,0.0272,0.92,5.6672,97.408,0.1552,0.318,33.18674,2.51,14.4108,4190,-242.491,32.24457,-123.48977,23,2016,3,"Light","Costera"
34283,"Deep",0.0556666666666667,0.0040625,27.90375,2.4393125,37.455,0.0691666666666667,2.130625,33.9002,40.65,8.0526875,4190,-242.491,32.24457,-123.48977,23,2016,3,"Intermediate","Costera"
34284,"Very shallow",0.074,0,0,5.452,101.4025,0.01425,0.2525,33.22228,1.7175,18.4304,4011,-282.323,31.91188,-124.16757,24.2,2016,3,"Light","Costera"
34284,"Shallow",0.0858,0,0,5.4598,101.368,0.013,0.24,33.22284,1.696,18.3426,4011,-282.323,31.91188,-124.16757,24.2,2016,3,"Light","Costera"
34284,"Intermediate",0.218,0.0236666666666667,0.4,5.722,99.67,0.148833333333333,0.355,33.1907,2.33166666666667,15.0785,4011,-282.323,31.91188,-124.16757,24.2,2016,3,"Light","Costera"
34284,"Deep",0.0874,0.0066,27.206,2.41353333333333,37.4546666666667,0.0822,2.104,33.8718,38.942,8.40193333333333,4011,-282.323,31.91188,-124.16757,24.2,2016,3,"Light","Costera"
34285,"Very shallow",0.7312,0.2062,2.712,5.4448,102.776,0.2634,0.448,33.5437,4.328,18.6148333333333,51,-3.232,33.89732,-118.4915,29.4,2016,3,"Light","Oceánica"
34285,"Shallow",0.36,0.808,17.0233333333333,3.48533333333333,56.8233333333333,0.521666666666667,1.6,33.3903333333333,15.5833333333333,11.8433333333333,51,-3.232,33.89732,-118.4915,29.4,2016,3,"Intermediate","Oceánica"
34286,"Very shallow",0.473,0.00225,0.0275,5.81675,111.08,0.13725,0.1625,33.58786,1.3475,20.032,641,-11.326,33.82268,-118.62777,37.8,2016,3,"Light","Oceánica"
34286,"Shallow",0.5105,0.188,13.03,4.19675,68.5725,0.4365,1.2325,33.45395,11.65,11.83475,641,-11.326,33.82268,-118.62777,37.8,2016,3,"Intermediate","Oceánica"
34286,"Intermediate",0.0596,0.004,21.326,3.1294,49.26,0.1142,1.738,33.67806,21.3,10.12,641,-11.326,33.82268,-118.62777,37.8,2016,3,"Intermediate","Oceánica"
34286,"Deep",0.008,0.0123333333333333,30.2606666666667,1.58273333333333,24.2346666666667,0.0554,2.44,34.1133333333333,43.646,8.30866666666667,641,-11.326,33.82268,-118.62777,37.8,2016,3,"Intermediate","Oceánica"
34287,"Very shallow",0.4485,0.034,0.333333333333333,5.80183333333333,109.89,0.137166666666667,0.243333333333333,33.59375,1.81666666666667,19.4715,780,-31.138,33.66192,-118.97468,50.9,2016,3,"Light","Oceánica"
34287,"Shallow",0.761166666666667,0.261333333333333,9.27,4.79183333333333,79.78,0.423333333333333,0.993333333333333,33.4625571428571,8.43166666666667,12.8642857142857,780,-31.138,33.66192,-118.97468,50.9,2016,3,"Light","Oceánica"
34287,"Intermediate",0.189428571428571,0.0923333333333333,19.825,3.28071428571429,52.2114285714286,0.202714285714286,1.64166666666667,33.6596,19.0916666666667,10.5714285714286,780,-31.138,33.66192,-118.97468,50.9,2016,3,"Intermediate","Oceánica"
34287,"Deep",0.0833333333333333,0.038,31.6033333333333,1.307875,19.9675,0.104666666666667,2.56266666666667,34.16086875,48.186,8.107,780,-31.138,33.66192,-118.97468,50.9,2016,3,"Intermediate","Oceánica"
34288,"Very shallow",0.9712,0.0824,2.01,5.5816,101.72,0.2316,0.39,33.5877833333333,3.422,17.024,1653,-51.209,33.49343,-119.32153,45,2016,3,"Light","Transición"
34288,"Shallow",0.24775,0.07175,19.04,3.4345,54.835,0.198,1.5775,33.57895,17.3825,10.797,1653,-51.209,33.49343,-119.32153,45,2016,3,"Intermediate","Transición"
34288,"Intermediate",0.0264,0.0178,23.848,2.7046,42.146,0.0836,1.898,33.83954,25.67,9.6166,1653,-51.209,33.49343,-119.32153,45,2016,3,"Intermediate","Transición"
34288,"Deep",0.0328,0.0191333333333333,32.2073333333333,1.0564,16.0653333333333,0.1028,2.62066666666667,34.2083733333333,50.6213333333333,7.93466666666667,1653,-51.209,33.49343,-119.32153,45,2016,3,"Intermediate","Transición"
34289,"Very shallow",1.06383333333333,0.136333333333333,4.355,5.38416666666667,94.0483333333333,0.206666666666667,0.626666666666667,33.5357,6.135,14.7762857142857,70,-71.476,33.31717,-119.66678,32.4,2016,3,"Light","Transición"
34289,"Shallow",0.2895,0.195666666666667,18.3266666666667,3.55083333333333,56.9733333333333,0.194833333333333,1.52833333333333,33.5836166666667,16.8433333333333,11.0103333333333,70,-71.476,33.31717,-119.66678,32.4,2016,3,"Intermediate","Transición"
34290,"Very shallow",0.8985,0.073,1.0275,5.816,103.5675,0.1955,0.3925,33.60258,3.37,16.0244,1207,-90.818,33.15918,-120.00282,43.6,2016,3,"Light","Transición"
34290,"Shallow",0.46475,0.236,14.92,3.96825,65.7825,0.24075,1.3175,33.627825,14.9925,12.0165,1207,-90.818,33.15918,-120.00282,43.6,2016,3,"Light","Transición"
34290,"Intermediate",0.0248,0.0456,26.22,2.3806,36.962,0.1004,2.036,33.8967,28.84,9.4286,1207,-90.818,33.15918,-120.00282,43.6,2016,3,"Intermediate","Transición"
34290,"Deep",0.0128,0.0132666666666667,33.9113333333333,0.994,15.0446666666667,0.0732,2.696,34.20812,53.8366666666667,7.669,1207,-90.818,33.15918,-120.00282,43.6,2016,3,"Dense","Transición"
34291,"Very shallow",0.70675,0.07875,0.6875,5.83425,102.605,0.25125,0.36,33.36352,1.1775,15.5338,728,-110.567,32.99234,-120.3414,42.3,2016,3,"Light","Transición"
34291,"Shallow",0.4215,0.281,8.96,4.88825,81.665,0.31475,0.925,33.4158,7.8975,12.7845,728,-110.567,32.99234,-120.3414,42.3,2016,3,"Light","Transición"
34291,"Intermediate",0.0751666666666667,0.047,21.5816666666667,3.51883333333333,54.6566666666667,0.112833333333333,1.65,33.65015,21.295,9.522,728,-110.567,32.99234,-120.3414,42.3,2016,3,"Intermediate","Transición"
34291,"Deep",0.034,0.0127333333333333,33.214,1.3508,20.4086666666667,0.0724,2.55466666666667,34.1431066666667,51.1746666666667,7.54613333333333,728,-110.567,32.99234,-120.3414,42.3,2016,3,"Intermediate","Transición"
34292,"Very shallow",0.3755,0.0415,0.186666666666667,5.74333333333333,102.608333333333,0.104,0.341666666666667,33.2085,1.065,16.3704285714286,3768,-150.434,32.65868,-121.02513,26.7,2016,3,"Light","Transición"
34292,"Shallow",0.348428571428571,0.300428571428571,6.75857142857143,5.209,86.5871428571429,0.172714285714286,0.848571428571429,33.3262875,5.90571428571429,12.893875,3768,-150.434,32.65868,-121.02513,26.7,2016,3,"Light","Transición"
34292,"Intermediate",0.0468,0.0956,21.6,3.1994,50.456,0.0752,1.72,33.66878,21.178,10.1538,3768,-150.434,32.65868,-121.02513,26.7,2016,3,"Intermediate","Transición"
34292,"Deep",0.0094,0.0220714285714286,34.1685714285714,1.32826666666667,19.9573333333333,0.0616,2.60357142857143,34.11092,53.3628571428571,7.35266666666667,3768,-150.434,32.65868,-121.02513,26.7,2016,3,"Intermediate","Transición"
34293,"Very shallow",0.4278,0.0508,0.054,5.9132,103.836,0.1506,0.332,33.0913333333333,1.092,15.5435,4006,-190.4,32.32322,-121.70727,35.2,2016,3,"Light","Transición"
34293,"Shallow",0.49025,0.19725,1.1175,5.799,98.64,0.275,0.4375,33.096225,1.825,13.94525,4006,-190.4,32.32322,-121.70727,35.2,2016,3,"Light","Transición"
34293,"Intermediate",0.0624,0.1828,11.756,4.6066,75.284,0.0834,1.172,33.47672,10.38,11.6878,4006,-190.4,32.32322,-121.70727,35.2,2016,3,"Light","Transición"
34293,"Deep",0.0118,0.0186666666666667,32.554,1.68613333333333,25.4926666666667,0.0584,2.456,34.0426,49.0533333333333,7.52173333333333,4006,-190.4,32.32322,-121.70727,35.2,2016,3,"Intermediate","Transición"
34294,"Very shallow",0.101,0.001,0,5.44325,100.965,0.0145,0.3075,33.27194,1.8475,18.273,4099,-230.241,31.99357,-122.3881,22.8,2016,3,"Light","Costera"
34294,"Shallow",0.11825,0,0,5.53375,101.2775,0.028,0.3525,33.201125,1.7725,17.62825,4099,-230.241,31.99357,-122.3881,22.8,2016,3,"Light","Costera"
34294,"Intermediate",0.2356,0.0408,6.018,5.2438,87.262,0.1436,0.702,33.19834,6.698,12.6894,4099,-230.241,31.99357,-122.3881,22.8,2016,3,"Light","Costera"
34294,"Deep",0.0222,0.00266666666666667,30.2846666666667,2.0354,30.9573333333333,0.0478,2.32733333333333,33.9771266666667,45.032,7.7584,4099,-230.241,31.99357,-122.3881,22.8,2016,3,"Intermediate","Costera"
34295,"Very shallow",0.0953333333333333,0.007,0,5.53266666666667,101.146666666667,0.0248333333333333,0.265,33.0211571428571,1.47,17.5965714285714,4147,-270.168,31.66788,-123.07123,29.2,2016,3,"Light","Costera"
34295,"Shallow",0.114666666666667,0.00333333333333333,0,5.52183333333333,101.066666666667,0.024,0.298333333333333,33.0845333333333,1.37333333333333,17.6408333333333,4147,-270.168,31.66788,-123.07123,29.2,2016,3,"Light","Costera"
34295,"Intermediate",0.355714285714286,0.0691428571428571,2.35428571428571,5.59414285714286,94.3842857142857,0.201142857142857,0.515714285714286,33.1343428571429,3.80571428571429,13.5021428571429,4147,-270.168,31.66788,-123.07123,29.2,2016,3,"Light","Costera"
